G,2046,357456.000000,-2408695.8323,4698107.8215,3566699.7973,5,6,5.0056,7.4084,8.7523
I,2046,357458.005755,0.000000,0.000152,-0.000011,0.032501,0.078583,9.757996
I,2046,357458.015755,0.000098,0.000336,-0.000043,0.041504,0.075378,9.782562
I,2046,357458.025755,0.000033,0.000293,-0.000033,0.038910,0.075989,9.765930
I,2046,357458.035755,-0.000033,0.000260,-0.000022,0.043182,0.084534,9.780731
I,2046,357458.045755,0.000033,0.000260,-0.000022,0.054932,0.068817,9.788055
I,2046,357458.055755,-0.000033,0.000217,0.000054,0.047913,0.069733,9.770508
I,2046,357458.065755,-0.000022,0.000282,-0.000011,0.047913,0.083618,9.771881
I,2046,357458.075755,-0.000022,0.000250,-0.000043,0.072327,0.059662,9.776001
I,2046,357458.085755,0.000000,0.000195,-0.000033,0.060730,0.075836,9.781494
I,2046,357458.095755,0.000054,0.000271,0.000076,0.042114,0.063629,9.776154
I,2046,357458.105755,0.000043,0.000271,-0.000065,0.053406,0.063019,9.762878
I,2046,357458.115755,0.000011,0.000369,-0.000033,0.041046,0.064240,9.783936
I,2046,357458.125755,0.000033,0.000326,-0.000065,0.061035,0.066833,9.779510
I,2046,357458.135755,0.000054,0.000282,-0.000033,0.059357,0.071411,9.783020
I,2046,357458.145755,0.000011,0.000260,-0.000076,0.048676,0.072479,9.772644
I,2046,357458.155755,0.000022,0.000369,0.000011,0.049133,0.059814,9.775391
I,2046,357458.165755,0.000087,0.000423,-0.000109,0.056915,0.071411,9.784698
I,2046,357458.175755,0.000065,0.000358,0.000000,0.048065,0.068665,9.768982
I,2046,357458.185755,0.000043,0.000271,0.000000,0.060425,0.060883,9.771423
I,2046,357458.195755,0.000011,0.000315,0.000000,0.060730,0.063477,9.771271
I,2046,357458.205755,0.000076,0.000358,0.000022,0.058746,0.064545,9.777832
I,2046,357458.215755,0.000087,0.000315,0.000000,0.054016,0.065918,9.772644
I,2046,357458.225755,0.000043,0.000250,-0.000022,0.053101,0.068970,9.777374
I,2046,357458.235755,0.000033,0.000282,-0.000065,0.055237,0.072479,9.748230
I,2046,357458.245755,0.000098,0.000369,-0.000033,0.050201,0.079651,9.773865
I,2046,357458.255755,0.000033,0.000358,-0.000087,0.041199,0.068970,9.777679
I,2046,357458.265755,-0.000022,0.000304,-0.000022,0.059357,0.070496,9.775085
I,2046,357458.275755,0.000076,0.000315,-0.000087,0.050507,0.066528,9.780426
I,2046,357458.285755,0.000065,0.000401,-0.000022,0.049438,0.068207,9.778290
I,2046,357458.295755,0.000022,0.000326,-0.000054,0.060883,0.071259,9.769440
I,2046,357458.305755,0.000000,0.000293,-0.000065,0.035858,0.072632,9.773712
I,2046,357458.315755,0.000022,0.000271,-0.000011,0.047302,0.073547,9.789581
I,2046,357458.325755,0.000033,0.000271,0.000011,0.035858,0.074005,9.763947
I,2046,357458.335755,0.000022,0.000315,-0.000022,0.046082,0.069885,9.769440
I,2046,357458.345755,0.000033,0.000315,-0.000033,0.055389,0.067596,9.772339
I,2046,357458.355755,0.000054,0.000260,-0.000011,0.051270,0.074310,9.772491
I,2046,357458.365755,0.000098,0.000228,0.000011,0.050354,0.076752,9.767914
I,2046,357458.375755,-0.000022,0.000260,-0.000011,0.052032,0.063324,9.782257
I,2046,357458.385755,0.000033,0.000282,0.000000,0.048523,0.075073,9.774628
I,2046,357458.395755,0.000011,0.000282,0.000000,0.054626,0.074005,9.770660
I,2046,357458.405755,0.000152,0.000239,0.000043,0.043488,0.064545,9.790039
I,2046,357458.415755,0.000000,0.000315,-0.000065,0.055389,0.061035,9.778137
I,2046,357458.425755,0.000054,0.000336,-0.000033,0.055847,0.057373,9.782867
I,2046,357458.435755,0.000076,0.000369,-0.000033,0.044250,0.073242,9.767456
I,2046,357458.445755,0.000119,0.000260,-0.000033,0.045319,0.066223,9.794006
I,2046,357458.455755,0.000011,0.000239,-0.000054,0.053406,0.060730,9.792175
I,2046,357458.465755,0.000022,0.000260,-0.000043,0.056000,0.075226,9.767456
I,2046,357458.475755,0.000000,0.000358,-0.000087,0.052948,0.066376,9.780426
I,2046,357458.485755,0.000043,0.000358,-0.000022,0.053406,0.070648,9.778290
I,2046,357458.495755,0.000087,0.000282,0.000000,0.047455,0.056610,9.759521
I,2046,357458.505755,0.000076,0.000250,-0.000043,0.046234,0.072479,9.776154
I,2046,357458.515755,0.000195,0.000293,0.000011,0.054169,0.064545,9.776306
I,2046,357458.525755,0.000076,0.000293,-0.000065,0.042114,0.068359,9.774170
I,2046,357458.535755,0.000011,0.000369,-0.000022,0.044861,0.076447,9.763031
I,2046,357458.545755,0.000022,0.000412,-0.000022,0.048828,0.069733,9.776611
I,2046,357458.555755,0.000011,0.000326,-0.000033,0.060577,0.077667,9.775543
I,2046,357458.565755,0.000109,0.000347,0.000000,0.057068,0.070343,9.777527
I,2046,357458.575755,0.000011,0.000260,-0.000043,0.044708,0.074768,9.785461
I,2046,357458.585755,-0.000033,0.000293,-0.000033,0.051727,0.070801,9.785614
I,2046,357458.595755,0.000000,0.000304,-0.000065,0.063782,0.065918,9.766083
I,2046,357458.605755,0.000054,0.000239,-0.000033,0.053406,0.070953,9.778290
I,2046,357458.615755,0.000054,0.000260,-0.000043,0.052643,0.063171,9.780731
I,2046,357458.625755,0.000109,0.000163,0.000011,0.056763,0.078735,9.777679
I,2046,357458.635755,0.000033,0.000239,-0.000011,0.050354,0.068970,9.775543
I,2046,357458.645755,0.000087,0.000271,-0.000022,0.061798,0.073395,9.768677
I,2046,357458.655755,0.000054,0.000271,0.000011,0.045319,0.082550,9.770966
I,2046,357458.665755,0.000011,0.000271,-0.000043,0.046539,0.066376,9.787750
I,2046,357458.675755,-0.000022,0.000228,0.000033,0.052643,0.065460,9.774628
I,2046,357458.685755,0.000119,0.000239,0.000076,0.043640,0.068359,9.766388
I,2046,357458.695755,0.000033,0.000358,0.000022,0.056000,0.073395,9.775848
I,2046,357458.705755,-0.000011,0.000260,0.000043,0.051727,0.064087,9.792175
I,2046,357458.715755,0.000033,0.000271,0.000000,0.040894,0.078735,9.768372
I,2046,357458.725755,0.000033,0.000304,-0.000011,0.053558,0.072174,9.777069
I,2046,357458.735755,0.000076,0.000250,0.000011,0.055237,0.063934,9.780121
I,2046,357458.745755,0.000022,0.000250,0.000000,0.060120,0.072784,9.777527
I,2046,357458.755755,0.000076,0.000412,-0.000054,0.057983,0.079498,9.755554
I,2046,357458.765755,0.000065,0.000228,-0.000022,0.058289,0.065155,9.772186
I,2046,357458.775755,0.000011,0.000369,-0.000043,0.050507,0.063782,9.773407
I,2046,357458.785755,0.000022,0.000401,0.000000,0.045166,0.072784,9.782257
I,2046,357458.795755,0.000065,0.000336,0.000054,0.054779,0.070648,9.770966
I,2046,357458.805755,0.000087,0.000434,-0.000022,0.049286,0.071869,9.777069
I,2046,357458.815755,0.000022,0.000358,-0.000011,0.042725,0.077362,9.789886
I,2046,357458.825755,0.000043,0.000326,-0.000011,0.048370,0.067749,9.768066
I,2046,357458.835755,0.000043,0.000250,-0.000011,0.057983,0.071259,9.761963
I,2046,357458.845755,0.000141,0.000358,-0.000152,0.061646,0.060577,9.780579
I,2046,357458.855755,0.000141,0.000401,-0.000011,0.061798,0.069427,9.761047
I,2046,357458.865755,0.000087,0.000315,0.000000,0.057983,0.077667,9.763947
I,2046,357458.875755,0.000119,0.000184,-0.000054,0.050659,0.061035,9.774780
I,2046,357458.885755,0.000022,0.000206,-0.000033,0.056915,0.057068,9.783630
I,2046,357458.895755,0.000043,0.000260,0.000043,0.050964,0.061646,9.760590
I,2046,357458.905755,0.000065,0.000315,0.000087,0.048523,0.078430,9.757385
I,2046,357458.915755,0.000000,0.000228,0.000043,0.047150,0.067749,9.771118
I,2046,357458.925755,0.000043,0.000163,-0.000076,0.052032,0.073395,9.780426
I,2046,357458.935755,0.000022,0.000184,-0.000109,0.049744,0.051117,9.780579
I,2046,357458.945755,0.000033,0.000228,0.000000,0.053406,0.062256,9.779205
I,2046,357458.955755,0.000076,0.000217,-0.000065,0.056763,0.061493,9.763489
I,2046,357458.965755,0.000022,0.000250,0.000000,0.048676,0.070648,9.775391
I,2046,357458.975755,0.000033,0.000282,-0.000054,0.048523,0.068512,9.772339
I,2046,357458.985755,0.000043,0.000260,0.000000,0.055237,0.052948,9.779968
I,2046,357458.995755,0.000000,0.000271,0.000000,0.056458,0.070496,9.779510
G,2046,357459.000000,-2408695.6501,4698107.8551,3566700.1378,5,8,3.8431,6.9620,6.7179
I,2046,357459.005755,0.000109,0.000369,-0.000054,0.050507,0.074158,9.776611
I,2046,357459.015755,-0.000011,0.000282,-0.000022,0.042725,0.054474,9.785614
I,2046,357459.025755,0.000022,0.000282,-0.000065,0.043793,0.067902,9.772949
I,2046,357459.035755,-0.000054,0.000326,0.000000,0.036316,0.052490,9.774780
I,2046,357459.045755,0.000022,0.000315,-0.000011,0.059967,0.067596,9.771423
I,2046,357459.055755,0.000000,0.000293,-0.000054,0.042877,0.068665,9.777222
I,2046,357459.065755,0.000109,0.000380,-0.000033,0.058594,0.055847,9.775696
I,2046,357459.075755,0.000011,0.000336,0.000011,0.042114,0.069122,9.788666
I,2046,357459.085755,0.000119,0.000347,-0.000022,0.040283,0.066071,9.778442
I,2046,357459.095755,0.000000,0.000380,-0.000033,0.043488,0.061646,9.767761
I,2046,357459.105755,0.000076,0.000336,-0.000011,0.048828,0.070801,9.767456
I,2046,357459.115755,0.000109,0.000358,-0.000043,0.050659,0.062866,9.777832
I,2046,357459.125755,0.000141,0.000391,-0.000011,0.043182,0.060730,9.767456
I,2046,357459.135755,0.000098,0.000304,-0.000043,0.044708,0.069580,9.773865
I,2046,357459.145755,0.000119,0.000401,-0.000076,0.054779,0.068054,9.776764
I,2046,357459.155755,0.000043,0.000336,-0.000033,0.051270,0.090027,9.779663
I,2046,357459.165755,0.000054,0.000369,-0.000043,0.052032,0.072021,9.784546
I,2046,357459.175755,0.000000,0.000315,-0.000011,0.063629,0.077667,9.758301
I,2046,357459.185755,0.000033,0.000239,-0.000087,0.043945,0.060730,9.774323
I,2046,357459.195755,0.000065,0.000228,-0.000054,0.045319,0.063171,9.786377
I,2046,357459.205755,0.000011,0.000271,0.000011,0.040588,0.068512,9.766541
I,2046,357459.215755,0.000022,0.000282,-0.000011,0.053406,0.059814,9.782410
I,2046,357459.225755,0.000076,0.000250,0.000000,0.045776,0.078583,9.775848
I,2046,357459.235755,0.000022,0.000239,0.000000,0.045624,0.056915,9.776306
I,2046,357459.245755,0.000022,0.000195,-0.000076,0.053253,0.081482,9.783478
I,2046,357459.255755,0.000054,0.000326,-0.000076,0.052948,0.069885,9.756012
